"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"361351","Hospital","Femenino","No hay niñas/os","Física","47","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2018-01-02 00:59:52","Ciudad Autónoma de Buenos Aires","02"
"155139","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-02 01:48:25","Ciudad Autónoma de Buenos Aires","02"
"361352","Víctima","Masculino","No hay niñas/os","Física","19","18 a 29 años","Masculino","1","1","Masculino","Herman@ de la victima","Llamante solicitó información y/o orientación","2018-01-02 02:09:26","Ciudad Autónoma de Buenos Aires","02"
"361353","Comisaría","Masculino","No hay niñas/os","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-02 03:31:38","Ciudad Autónoma de Buenos Aires","02"
"361354","Comisaría","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-02 07:45:14","Ciudad Autónoma de Buenos Aires","02"
"361311","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-02 08:31:36","Ciudad Autónoma de Buenos Aires","02"
"361324","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-02 09:04:14","Ciudad Autónoma de Buenos Aires","02"
"361228","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-02 10:07:25","Ciudad Autónoma de Buenos Aires","02"
"108577","Hospital","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2018-01-02 10:22:50","Ciudad Autónoma de Buenos Aires","02"
"361308","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-02 10:45:10","Ciudad Autónoma de Buenos Aires","02"
"361355","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-02 11:03:54","Ciudad Autónoma de Buenos Aires","02"
"361356","Comisaría","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-02 12:35:32","Ciudad Autónoma de Buenos Aires","02"
"361357","Víctima","Femenino","Madre","Psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-02 13:14:30","Ciudad Autónoma de Buenos Aires","02"
"359718","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2018-01-02 19:09:13","Ciudad Autónoma de Buenos Aires","02"
"345635","Familiar de la víctima","Masculino","Otro familiar","Sexual","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-02 19:39:58","Ciudad Autónoma de Buenos Aires","02"
"361023","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-03 00:07:47","Ciudad Autónoma de Buenos Aires","02"
"361301","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 02:19:43","Ciudad Autónoma de Buenos Aires","02"
"159315","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-01-03 02:36:15","Ciudad Autónoma de Buenos Aires","02"
"361359","Comisaría","Masculino","Otro no familiar","Psicológica","36","30 a 39 años","Femenino","1","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2018-01-03 02:55:57","Ciudad Autónoma de Buenos Aires","02"
"361360","Víctima","Femenino","Madre","Física","47","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-03 03:03:00","Ciudad Autónoma de Buenos Aires","02"
"361361","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-03 03:10:45","Ciudad Autónoma de Buenos Aires","02"
"361362","Comisaría","Femenino","Otro no familiar","Física","33","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2018-01-03 03:27:22","Ciudad Autónoma de Buenos Aires","02"
"361363","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-03 07:03:45","Ciudad Autónoma de Buenos Aires","02"
"361365","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-03 07:17:20","Ciudad Autónoma de Buenos Aires","02"
"361364","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","4","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-03 07:31:10","Ciudad Autónoma de Buenos Aires","02"
"361362","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 10:10:03","Ciudad Autónoma de Buenos Aires","02"
"361367","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Femenino","Madre de la víctima","Llamante solicitó información y/o orientación","2018-01-03 11:09:27","Ciudad Autónoma de Buenos Aires","02"
"361366","Otra institución","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 11:13:24","Ciudad Autónoma de Buenos Aires","02"
"361368","Comisaría","Masculino","No hay niñas/os","Física","63","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 13:10:24","Ciudad Autónoma de Buenos Aires","02"
"361369","Víctima","Femenino","No hay niñas/os","Física","18","18 a 29 años","Femenino","2","1","Masculino","Herman@ de la victima","Llamante solicitó información y/o orientación","2018-01-03 13:19:21","Ciudad Autónoma de Buenos Aires","02"
"361370","Víctima","Femenino","Madre","Económica y física","42","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-01-03 13:36:59","Ciudad Autónoma de Buenos Aires","02"
"114432","Víctima","Femenino","Madre","Física","45","40 a 49 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-01-03 15:05:48","Ciudad Autónoma de Buenos Aires","02"
"361371","Comisaría","Femenino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2018-01-03 16:40:01","Ciudad Autónoma de Buenos Aires","02"
"361372","Comisaría","Femenino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-03 18:05:57","Ciudad Autónoma de Buenos Aires","02"
"361373","Familiar de la víctima","Masculino","No hay niñas/os","Física","46","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-03 18:18:26","Ciudad Autónoma de Buenos Aires","02"
"361374","Víctima","Femenino","No hay niñas/os","Psicológica","78","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 18:18:55","Ciudad Autónoma de Buenos Aires","02"
"16795","Comisaría","Masculino","Sin datos","Física","Sin Datos","Sin Datos","NS/NC","2","2","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 18:53:20","Ciudad Autónoma de Buenos Aires","02"
"361368","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-01-03 19:20:00","Ciudad Autónoma de Buenos Aires","02"
"361374","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-03 19:27:10","Ciudad Autónoma de Buenos Aires","02"
"361376","Víctima","Femenino","No hay niñas/os","Económica","67","Más de 60 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-03 20:34:08","Ciudad Autónoma de Buenos Aires","02"
"361377","Comisaría","Masculino","Otro no familiar","Física","31","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-03 22:07:26","Ciudad Autónoma de Buenos Aires","02"
"361378","Víctima","Femenino","Sin datos","Psicológica","48","40 a 49 años","Femenino","1","1","Femenino","Herman@ de la victima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-01-03 22:36:09","Ciudad Autónoma de Buenos Aires","02"
"361379","Comisaría","Femenino","Otro no familiar","Física","49","40 a 49 años","Femenino","2","3","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-04 00:24:35","Ciudad Autónoma de Buenos Aires","02"
"361380","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-01-04 01:28:57","Ciudad Autónoma de Buenos Aires","02"
"361381","Otra institución","Femenino","No hay niñas/os","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-04 01:32:56","Ciudad Autónoma de Buenos Aires","02"
"361382","Comisaría","Masculino","Otro no familiar","Física","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-04 05:05:20","Ciudad Autónoma de Buenos Aires","02"
"110062","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-04 05:25:13","Ciudad Autónoma de Buenos Aires","02"
"361383","Familiar de la víctima","Femenino","Sin datos","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-04 06:04:30","Ciudad Autónoma de Buenos Aires","02"
"361379","Otra institución","Femenino","Otro no familiar","Física","49","40 a 49 años","Femenino","2","3","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-04 06:35:19","Ciudad Autónoma de Buenos Aires","02"
"361384","Familiar de la víctima","Femenino","Madre","Sexual","9","6 a 11 años","Femenino","1","1","Masculino","Otro conviviente de la victima","Llamante solicitó información y/o orientación","2018-01-04 07:30:31","Ciudad Autónoma de Buenos Aires","02"
"361385","Comisaría","Femenino","No hay niñas/os","Física","36","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-04 07:42:13","Ciudad Autónoma de Buenos Aires","02"
"361368","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-04 09:27:25","Ciudad Autónoma de Buenos Aires","02"
"361386","Víctima","Femenino","No hay niñas/os","Psicológica","47","40 a 49 años","Femenino","1","1","Femenino","Otro no conviviente de la victima","No había móviles y/o Equipos para realizar la intervención","2018-01-04 09:53:08","Ciudad Autónoma de Buenos Aires","02"
"361387","Comisaría","Masculino","Otro no familiar","Física","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-04 11:14:00","Ciudad Autónoma de Buenos Aires","02"
"361388","Comisaría","Femenino","Otro no familiar","Física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-04 11:38:23","Ciudad Autónoma de Buenos Aires","02"
"361374","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-04 11:58:57","Ciudad Autónoma de Buenos Aires","02"
"361389","Comisaría","Masculino","Sin datos","Física","30","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-04 12:03:20","Ciudad Autónoma de Buenos Aires","02"
"361390","Comisaría","Masculino","Sin datos","Física","60","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-04 12:10:39","Ciudad Autónoma de Buenos Aires","02"
"361379","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-04 15:32:06","Ciudad Autónoma de Buenos Aires","02"
"348068","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-01-04 16:36:59","Ciudad Autónoma de Buenos Aires","02"
"277810","Víctima","Femenino","No hay niñas/os","Económica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-01-04 16:42:50","Ciudad Autónoma de Buenos Aires","02"
"361391","Familiar de la víctima","Femenino","Otro familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-01-04 18:23:05","Ciudad Autónoma de Buenos Aires","02"
"205160","Víctima","Femenino","No hay niñas/os","Física","75","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-01-04 19:34:43","Ciudad Autónoma de Buenos Aires","02"
"361392","Comisaría","Masculino","Otro no familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-04 19:48:45","Ciudad Autónoma de Buenos Aires","02"
"116193","Víctima","Femenino","Madre","Física","43","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-04 22:15:02","Ciudad Autónoma de Buenos Aires","02"
"361393","Víctima","Femenino","Madre","Física","51","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-04 23:17:56","Ciudad Autónoma de Buenos Aires","02"
"361394","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-04 23:46:48","Ciudad Autónoma de Buenos Aires","02"
"361395","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-05 00:00:04","Ciudad Autónoma de Buenos Aires","02"
"361396","Comisaría","Masculino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-05 06:42:14","Ciudad Autónoma de Buenos Aires","02"
"361397","Comisaría","Femenino","Otro no familiar","Física","4","1 a 5 años","Masculino","3","1","Masculino","Padre de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-05 07:12:18","Ciudad Autónoma de Buenos Aires","02"
"361398","Víctima","Femenino","No hay niñas/os","Física","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-05 10:13:07","Ciudad Autónoma de Buenos Aires","02"
"361399","Hospital","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-05 10:47:07","Ciudad Autónoma de Buenos Aires","02"
"361400","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-05 11:22:41","Ciudad Autónoma de Buenos Aires","02"
"361401","Familiar de la víctima","Masculino","Padre","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-01-05 12:07:44","Ciudad Autónoma de Buenos Aires","02"
"361323","Otra institución","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-05 12:33:58","Ciudad Autónoma de Buenos Aires","02"
"361379","Otra institución","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-05 16:41:16","Ciudad Autónoma de Buenos Aires","02"
"361402","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-05 16:45:09","Ciudad Autónoma de Buenos Aires","02"
"361403","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Está interviniendo o se deriva a otra institución","2018-01-05 17:12:37","Ciudad Autónoma de Buenos Aires","02"
"361405","Víctima","Femenino","Madre","Psicológica","42","40 a 49 años","Femenino","6","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-05 19:47:21","Ciudad Autónoma de Buenos Aires","02"
"361406","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Masculino","2","1","Femenino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-05 21:15:43","Ciudad Autónoma de Buenos Aires","02"
"361407","Víctima","Femenino","No hay niñas/os","Psicológica","55","50 a 59 años","Femenino","1","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-01-05 23:15:47","Ciudad Autónoma de Buenos Aires","02"
"361408","Víctima","Masculino","Padre","Física","45","40 a 49 años","Masculino","3","1","Femenino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-05 23:18:33","Ciudad Autónoma de Buenos Aires","02"
"361409","Comisaría","Masculino","No hay niñas/os","Física","55","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-06 00:06:47","Ciudad Autónoma de Buenos Aires","02"
"361410","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 00:14:31","Ciudad Autónoma de Buenos Aires","02"
"361411","Comisaría","Masculino","Otro no familiar","Física","18","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-06 01:17:38","Ciudad Autónoma de Buenos Aires","02"
"361412","Familiar de la víctima","Femenino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-01-06 01:59:16","Ciudad Autónoma de Buenos Aires","02"
"361413","Comisaría","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 02:04:55","Ciudad Autónoma de Buenos Aires","02"
"361410","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 03:37:13","Ciudad Autónoma de Buenos Aires","02"
"361414","Comisaría","Masculino","No hay niñas/os","Física","16","12 a 17 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 11:43:20","Ciudad Autónoma de Buenos Aires","02"
"361414","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 12:20:21","Ciudad Autónoma de Buenos Aires","02"
"361415","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-06 13:13:34","Ciudad Autónoma de Buenos Aires","02"
"361416","Víctima","Femenino","Sin datos","Psicológica","20","18 a 29 años","Femenino","1","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2018-01-06 13:15:29","Ciudad Autónoma de Buenos Aires","02"
"361418","Víctima","Femenino","Otro familiar","Psicológica","69","Más de 60 años","Femenino","1","1","Femenino","Otro conviviente de la victima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-06 13:27:32","Ciudad Autónoma de Buenos Aires","02"
"361419","Familiar de la víctima","Masculino","No hay niñas/os","Física","25","18 a 29 años","Femenino","1","1","Masculino","Padre de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-01-06 13:36:48","Ciudad Autónoma de Buenos Aires","02"
"360471","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Está interviniendo o se deriva a otra institución","2018-01-06 14:42:42","Ciudad Autónoma de Buenos Aires","02"
"204073","Víctima","Femenino","No hay niñas/os","Física","83","Más de 60 años","Femenino","1","1","Femenino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 15:29:27","Ciudad Autónoma de Buenos Aires","02"
"361420","Comisaría","Masculino","Otro no familiar","Física","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-06 15:46:35","Ciudad Autónoma de Buenos Aires","02"
"361421","Comisaría","Femenino","Otro no familiar","Física","43","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-01-06 15:56:24","Ciudad Autónoma de Buenos Aires","02"
"361422","Comisaría","Masculino","Otro no familiar","Física","48","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-01-06 17:49:52","Ciudad Autónoma de Buenos Aires","02"
"361420","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-01-06 17:55:19","Ciudad Autónoma de Buenos Aires","02"
