"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"373409","Familiar de la víctima","Masculino","Otro familiar","Física","35","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-05-02 11:20:50","Ciudad Autónoma de Buenos Aires","02"
"373410","Víctima","Femenino","No hay niñas/os","Física","69","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-05-02 12:40:10","Ciudad Autónoma de Buenos Aires","02"
"373411","Víctima","Femenino","Madre","Física","50","50 a 59 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-05-02 12:49:41","Ciudad Autónoma de Buenos Aires","02"
"373412","Víctima","Femenino","Madre","Psicológica","45","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-02 13:48:55","Ciudad Autónoma de Buenos Aires","02"
"373413","Víctima","Femenino","Madre","Física","33","30 a 39 años","Femenino","2","1","Femenino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-05-02 14:37:05","Ciudad Autónoma de Buenos Aires","02"
"373414","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","52","50 a 59 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-05-02 16:16:36","Ciudad Autónoma de Buenos Aires","02"
"373415","Víctima","Femenino","Madre","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-02 17:07:03","Ciudad Autónoma de Buenos Aires","02"
"373417","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-05-02 18:17:44","Ciudad Autónoma de Buenos Aires","02"
"373418","Comisaría","Femenino","Otro no familiar","Física","31","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-02 18:18:18","Ciudad Autónoma de Buenos Aires","02"
"373419","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-05-02 18:30:39","Ciudad Autónoma de Buenos Aires","02"
"373420","Víctima","Femenino","No hay niñas/os","Psicológica","78","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-05-02 19:05:25","Ciudad Autónoma de Buenos Aires","02"
"373421","Comisaría","Masculino","Otro no familiar","Física","26","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-02 19:16:33","Ciudad Autónoma de Buenos Aires","02"
"373422","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-02 19:22:50","Ciudad Autónoma de Buenos Aires","02"
"373423","Comisaría","Masculino","Otro no familiar","Física","28","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2018-05-02 19:41:36","Ciudad Autónoma de Buenos Aires","02"
"373424","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-02 22:42:08","Ciudad Autónoma de Buenos Aires","02"
"373423","Víctima","Femenino","Madre","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2018-05-02 23:30:26","Ciudad Autónoma de Buenos Aires","02"
"372879","Víctima","Femenino","Madre","Psicológica","21","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-02 23:33:40","Ciudad Autónoma de Buenos Aires","02"
"373425","Otro particular","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-05-02 23:35:16","Ciudad Autónoma de Buenos Aires","02"
"373427","Ns/Nc","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","NS/NC","2","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-05-02 23:42:06","Ciudad Autónoma de Buenos Aires","02"
"373426","Víctima","Femenino","Madre","Psicológica","26","18 a 29 años","Femenino","3","1","NS/NC","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-02 23:50:31","Ciudad Autónoma de Buenos Aires","02"
"373428","Comisaría","Masculino","Otro no familiar","Física","25","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2018-05-03 00:05:37","Ciudad Autónoma de Buenos Aires","02"
"373429","Víctima","Femenino","No hay niñas/os","Física","61","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-05-03 07:17:05","Ciudad Autónoma de Buenos Aires","02"
"177994","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","NS/NC","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2018-05-03 07:41:06","Ciudad Autónoma de Buenos Aires","02"
"177994","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-03 08:13:47","Ciudad Autónoma de Buenos Aires","02"
"373384","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-03 08:19:54","Ciudad Autónoma de Buenos Aires","02"
"373430","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-03 10:04:50","Ciudad Autónoma de Buenos Aires","02"
"373431","Hospital","Femenino","Sin datos","Física","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-05-03 10:23:57","Ciudad Autónoma de Buenos Aires","02"
"373432","Comisaría","Masculino","No hay niñas/os","Psicológica","39","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-05-03 11:12:41","Ciudad Autónoma de Buenos Aires","02"
"373433","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-03 13:00:11","Ciudad Autónoma de Buenos Aires","02"
"373435","Comisaría","Femenino","Sin datos","Física","12","12 a 17 años","Masculino","1","2","Masculino","Padre de la víctima","Está interviniendo o se deriva a otra institución","2018-05-03 13:43:30","Ciudad Autónoma de Buenos Aires","02"
"373434","Comisaría","Femenino","Otro no familiar","Física","34","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-03 13:48:15","Ciudad Autónoma de Buenos Aires","02"
"373436","Comisaría","Masculino","Otro no familiar","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-05-03 14:29:33","Ciudad Autónoma de Buenos Aires","02"
"373437","Comisaría","Masculino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-03 16:45:37","Ciudad Autónoma de Buenos Aires","02"
"346741","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","5","1","Femenino","Otro no conviviente de la victima","No había móviles y/o Equipos para realizar la intervención","2018-05-03 17:31:02","Ciudad Autónoma de Buenos Aires","02"
"373438","Víctima","Femenino","Madre","Física","20","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-05-03 18:08:23","Ciudad Autónoma de Buenos Aires","02"
"373439","Comisaría","Masculino","Otro no familiar","Psicológica","56","50 a 59 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-05-03 18:11:08","Ciudad Autónoma de Buenos Aires","02"
"373440","Comisaría","Femenino","Sin datos","Física","18","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-03 20:55:50","Ciudad Autónoma de Buenos Aires","02"
"373113","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-03 23:36:16","Ciudad Autónoma de Buenos Aires","02"
"373443","Comisaría","Masculino","No hay niñas/os","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-04 06:36:46","Ciudad Autónoma de Buenos Aires","02"
"373447","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-05-04 06:50:59","Ciudad Autónoma de Buenos Aires","02"
"373446","Otro particular","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-05-04 06:52:28","Ciudad Autónoma de Buenos Aires","02"
"373445","Comisaría","Masculino","Otro no familiar","Física","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-05-04 06:56:34","Ciudad Autónoma de Buenos Aires","02"
"373386","Familiar de la víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-04 07:12:55","Ciudad Autónoma de Buenos Aires","02"
"373448","Familiar de la víctima","Femenino","Otro familiar","Física","42","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-05-04 07:23:05","Ciudad Autónoma de Buenos Aires","02"
"151610","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-04 08:24:25","Ciudad Autónoma de Buenos Aires","02"
"373449","Víctima","Femenino","No hay niñas/os","Psicológica","70","Más de 60 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-05-04 11:46:04","Ciudad Autónoma de Buenos Aires","02"
"373451","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-04 11:49:09","Ciudad Autónoma de Buenos Aires","02"
"373450","Vecina/o de la víctima","Femenino","Otro no familiar","Física","5","1 a 5 años","Masculino","1","1","Femenino","Madre de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-05-04 11:49:36","Ciudad Autónoma de Buenos Aires","02"
"373452","Víctima","Femenino","Madre","Física","40","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-04 12:32:46","Ciudad Autónoma de Buenos Aires","02"
"373453","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-05-04 13:02:30","Ciudad Autónoma de Buenos Aires","02"
"373454","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-05-04 13:05:39","Ciudad Autónoma de Buenos Aires","02"
"373455","Comisaría","Masculino","No hay niñas/os","Física","44","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-04 14:09:52","Ciudad Autónoma de Buenos Aires","02"
"373428","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-04 14:12:54","Ciudad Autónoma de Buenos Aires","02"
"373456","Comisaría","Masculino","Otro no familiar","Física","21","18 a 29 años","Femenino","1","1","Femenino","Herman@ de la victima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-04 16:06:53","Ciudad Autónoma de Buenos Aires","02"
"322399","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-04 17:13:29","Ciudad Autónoma de Buenos Aires","02"
"179831","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2018-05-04 17:16:01","Ciudad Autónoma de Buenos Aires","02"
"373457","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2018-05-04 17:20:11","Ciudad Autónoma de Buenos Aires","02"
"361499","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","Se planificó intervención para otro momento","2018-05-04 17:57:00","Ciudad Autónoma de Buenos Aires","02"
"373460","Víctima","Femenino","Padre","Psicológica","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-05-04 18:21:39","Ciudad Autónoma de Buenos Aires","02"
"373454","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-05-04 18:41:44","Ciudad Autónoma de Buenos Aires","02"
"373461","Víctima","Femenino","Madre","Física","52","50 a 59 años","Femenino","9","1","Femenino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-05-04 18:45:03","Ciudad Autónoma de Buenos Aires","02"
"373462","Comisaría","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-04 19:03:29","Ciudad Autónoma de Buenos Aires","02"
"373464","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Femenino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-04 23:00:23","Ciudad Autónoma de Buenos Aires","02"
"373466","Víctima","Femenino","Madre","Económica","45","40 a 49 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-05-05 00:12:49","Ciudad Autónoma de Buenos Aires","02"
"373251","Comisaría","Masculino","No hay niñas/os","Física","86","Más de 60 años","Masculino","1","1","Masculino","Hij@","Se planificó intervención para otro momento","2018-05-05 00:22:33","Ciudad Autónoma de Buenos Aires","02"
"373469","Comisaría","Masculino","Sin datos","Física","40","40 a 49 años","Femenino","4","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-05 00:51:54","Ciudad Autónoma de Buenos Aires","02"
"373470","Comisaría","Masculino","Otro no familiar","Física","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-05 01:12:05","Ciudad Autónoma de Buenos Aires","02"
"373471","Comisaría","Femenino","No hay niñas/os","Física","47","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-05-05 01:35:22","Ciudad Autónoma de Buenos Aires","02"
"373472","Víctima","Femenino","No hay niñas/os","Psicológica","21","18 a 29 años","Femenino","1","1","Femenino","Madre de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-05-05 02:00:38","Ciudad Autónoma de Buenos Aires","02"
"373473","Comisaría","Masculino","Otro no familiar","Física","30","30 a 39 años","Femenino","4","1","Masculino","Ex espos@/ ex pareja de la víctima","Está interviniendo o se deriva a otra institución","2018-05-05 03:26:35","Ciudad Autónoma de Buenos Aires","02"
"373474","Comisaría","Masculino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-05-05 07:50:37","Ciudad Autónoma de Buenos Aires","02"
"373475","Víctima","Femenino","No hay niñas/os","Física","56","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-05-05 08:22:29","Ciudad Autónoma de Buenos Aires","02"
