"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"344565","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-01 12:21:15","Ciudad Autónoma de Buenos Aires","02"
"344566","Comisaría","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-01 12:44:52","Ciudad Autónoma de Buenos Aires","02"
"344568","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 13:11:53","Ciudad Autónoma de Buenos Aires","02"
"344567","Comisaría","Masculino","Otro no familiar","Física","25","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-01 13:27:20","Ciudad Autónoma de Buenos Aires","02"
"291444","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-01 13:35:04","Ciudad Autónoma de Buenos Aires","02"
"344569","Comisaría","Femenino","Otro familiar","Física","35","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 13:55:06","Ciudad Autónoma de Buenos Aires","02"
"344570","Comisaría","Masculino","No hay niñas/os","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-01 14:06:47","Ciudad Autónoma de Buenos Aires","02"
"344571","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 14:13:29","Ciudad Autónoma de Buenos Aires","02"
"237125","Comisaría","Femenino","No hay niñas/os","Económica y física","77","Más de 60 años","Femenino","2","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-01 14:15:06","Ciudad Autónoma de Buenos Aires","02"
"344572","Víctima","Femenino","Madre","Psicológica","37","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-01 17:05:38","Ciudad Autónoma de Buenos Aires","02"
"291444","Otra institución","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2017-01-01 17:29:52","Ciudad Autónoma de Buenos Aires","02"
"344573","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","NS/NC","1","1","NS/NC","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-01 17:38:54","Ciudad Autónoma de Buenos Aires","02"
"344574","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 17:44:08","Ciudad Autónoma de Buenos Aires","02"
"344575","Comisaría","Masculino","No hay niñas/os","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 18:52:38","Ciudad Autónoma de Buenos Aires","02"
"344576","Vecina/o de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 19:18:42","Ciudad Autónoma de Buenos Aires","02"
"344577","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2017-01-01 19:33:12","Ciudad Autónoma de Buenos Aires","02"
"344578","Comisaría","Masculino","Otro no familiar","Física","36","30 a 39 años","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-01 19:43:07","Ciudad Autónoma de Buenos Aires","02"
"344579","Comisaría","Masculino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2017-01-01 20:00:21","Ciudad Autónoma de Buenos Aires","02"
"344578","Víctima","Femenino","Madre","Física","36","30 a 39 años","Femenino","5","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-01 21:20:18","Ciudad Autónoma de Buenos Aires","02"
"344579","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-01 22:26:21","Ciudad Autónoma de Buenos Aires","02"
"344580","Víctima","Femenino","No hay niñas/os","Física","22","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 00:13:57","Ciudad Autónoma de Buenos Aires","02"
"344583","Hospital","Femenino","Otro no familiar","Económica y física","30","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-02 00:32:59","Ciudad Autónoma de Buenos Aires","02"
"344582","Comisaría","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","3","1","Masculino","Otro no conviviente de la victima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-02 00:53:21","Ciudad Autónoma de Buenos Aires","02"
"344582","Comisaría","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","3","1","Masculino","Otro no conviviente de la victima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-02 00:56:59","Ciudad Autónoma de Buenos Aires","02"
"205847","Comisaría","Femenino","Otro no familiar","Física","41","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-02 01:02:33","Ciudad Autónoma de Buenos Aires","02"
"344584","Comisaría","Masculino","No hay niñas/os","Física","24","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-02 01:13:33","Ciudad Autónoma de Buenos Aires","02"
"216350","Comisaría","Femenino","Sin datos","Física","23","18 a 29 años","NS/NC","2","0","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 01:31:35","Ciudad Autónoma de Buenos Aires","02"
"72351","Hospital","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","4","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2017-01-02 06:43:07","Ciudad Autónoma de Buenos Aires","02"
"344585","Comisaría","Masculino","Otro no familiar","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 06:55:31","Ciudad Autónoma de Buenos Aires","02"
"212142","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 07:37:05","Ciudad Autónoma de Buenos Aires","02"
"322944","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 08:33:52","Ciudad Autónoma de Buenos Aires","02"
"344528","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 08:39:49","Ciudad Autónoma de Buenos Aires","02"
"344586","Familiar de la víctima","Masculino","Sin datos","Física","36","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 09:03:41","Ciudad Autónoma de Buenos Aires","02"
"279020","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 09:14:00","Ciudad Autónoma de Buenos Aires","02"
"344587","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Otro conviviente de la victima","Llamante solicitó información y/o orientación","2017-01-02 10:28:38","Ciudad Autónoma de Buenos Aires","02"
"344471","Otra institución","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Padre de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 10:34:47","Ciudad Autónoma de Buenos Aires","02"
"344588","Familiar de la víctima","Femenino","No hay niñas/os","Física","22","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 11:02:27","Ciudad Autónoma de Buenos Aires","02"
"344589","Comisaría","Femenino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","3","Femenino","Madre de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 11:33:11","Ciudad Autónoma de Buenos Aires","02"
"344590","Otro particular","Femenino","Otro no familiar","Física","18","18 a 29 años","NS/NC","2","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2017-01-02 11:38:47","Ciudad Autónoma de Buenos Aires","02"
"344591","Otro particular","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 11:41:09","Ciudad Autónoma de Buenos Aires","02"
"344590","Otro particular","Femenino","Otro no familiar","Física","18","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2017-01-02 11:45:09","Ciudad Autónoma de Buenos Aires","02"
"344592","Víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Herman@ de la victima","Llamante solicitó información y/o orientación","2017-01-02 12:11:17","Ciudad Autónoma de Buenos Aires","02"
"344593","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 12:11:55","Ciudad Autónoma de Buenos Aires","02"
"344590","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 12:37:20","Ciudad Autónoma de Buenos Aires","02"
"344528","Comisaría","NS/NC","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 12:40:48","Ciudad Autónoma de Buenos Aires","02"
"344594","Otro sobre un caso que no es violencia familiar","Masculino","Padre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2017-01-02 12:51:16","Ciudad Autónoma de Buenos Aires","02"
"344595","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 13:06:57","Ciudad Autónoma de Buenos Aires","02"
"233690","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 13:22:27","Ciudad Autónoma de Buenos Aires","02"
"344596","Víctima","Femenino","Madre","Psicológica","33","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 13:29:16","Ciudad Autónoma de Buenos Aires","02"
"344597","Víctima","Femenino","Madre","Psicológica","5","1 a 5 años","Masculino","3","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2017-01-02 14:04:21","Ciudad Autónoma de Buenos Aires","02"
"344598","Víctima","Femenino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2017-01-02 14:28:52","Ciudad Autónoma de Buenos Aires","02"
"344599","Comisaría","Masculino","No hay niñas/os","Física","43","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 15:25:58","Ciudad Autónoma de Buenos Aires","02"
"344600","Comisaría","Masculino","Otro no familiar","Física","35","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 16:12:30","Ciudad Autónoma de Buenos Aires","02"
"344601","Familiar de la víctima","Femenino","Otro familiar","Otras","Sin Datos","Sin Datos","Femenino","3","1","Femenino","Herman@ de la victima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-02 16:20:24","Ciudad Autónoma de Buenos Aires","02"
"344602","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 16:34:04","Ciudad Autónoma de Buenos Aires","02"
"344603","Víctima","Femenino","No hay niñas/os","Psicológica","48","40 a 49 años","Femenino","1","1","Femenino","Madre de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 16:49:00","Ciudad Autónoma de Buenos Aires","02"
"289823","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 16:55:56","Ciudad Autónoma de Buenos Aires","02"
"344605","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 17:09:55","Ciudad Autónoma de Buenos Aires","02"
"344249","Víctima","Femenino","Madre","Económica","32","30 a 39 años","Femenino","5","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 17:25:20","Ciudad Autónoma de Buenos Aires","02"
"344606","Comisaría","Masculino","No hay niñas/os","Física","63","Más de 60 años","Masculino","1","1","Femenino","Padre de la víctima","Llamante solicitó información y/o orientación","2017-01-02 17:30:46","Ciudad Autónoma de Buenos Aires","02"
"344607","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Abuel@ de la victima","Llamante solicitó información y/o orientación","2017-01-02 18:28:57","Ciudad Autónoma de Buenos Aires","02"
"344608","Víctima","Femenino","Madre","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2017-01-02 18:32:33","Ciudad Autónoma de Buenos Aires","02"
"181094","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 18:43:17","Ciudad Autónoma de Buenos Aires","02"
"344609","Comisaría","Femenino","Otro no familiar","Física","20","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 19:17:02","Ciudad Autónoma de Buenos Aires","02"
"344611","Víctima","Femenino","No hay niñas/os","Física","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-02 19:23:09","Ciudad Autónoma de Buenos Aires","02"
"344610","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 19:25:21","Ciudad Autónoma de Buenos Aires","02"
"344608","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 20:17:46","Ciudad Autónoma de Buenos Aires","02"
"344612","Comisaría","Masculino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-02 21:12:21","Ciudad Autónoma de Buenos Aires","02"
"344613","Comisaría","Femenino","No hay niñas/os","Física","46","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 21:45:38","Ciudad Autónoma de Buenos Aires","02"
"344614","Comisaría","Femenino","No hay niñas/os","Psicológica","22","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-02 21:51:52","Ciudad Autónoma de Buenos Aires","02"
"215744","Comisaría","Masculino","Otro no familiar","Física","44","40 a 49 años","Femenino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2017-01-02 21:55:34","Ciudad Autónoma de Buenos Aires","02"
"322581","Otro particular","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","NS/NC","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2017-01-02 22:13:42","Ciudad Autónoma de Buenos Aires","02"
"344615","Comisaría","Masculino","Otro no familiar","Física","31","30 a 39 años","Femenino","3","1","Masculino","Herman@ de la victima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-02 22:47:05","Ciudad Autónoma de Buenos Aires","02"
"344615","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 22:57:14","Ciudad Autónoma de Buenos Aires","02"
"191480","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-02 22:58:23","Ciudad Autónoma de Buenos Aires","02"
"234956","Otro particular","Masculino","Hermana/o","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2017-01-02 23:59:41","Ciudad Autónoma de Buenos Aires","02"
"183844","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-03 00:03:52","Ciudad Autónoma de Buenos Aires","02"
"344616","Vecina/o de la víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2017-01-03 00:08:54","Ciudad Autónoma de Buenos Aires","02"
"234245","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2017-01-03 00:38:43","Ciudad Autónoma de Buenos Aires","02"
"344617","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-03 01:25:33","Ciudad Autónoma de Buenos Aires","02"
"344618","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-03 01:45:38","Ciudad Autónoma de Buenos Aires","02"
"344619","Comisaría","Masculino","No hay niñas/os","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-03 05:02:33","Ciudad Autónoma de Buenos Aires","02"
"344620","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2017-01-03 07:19:29","Ciudad Autónoma de Buenos Aires","02"
"344621","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2017-01-03 10:57:18","Ciudad Autónoma de Buenos Aires","02"
"344622","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2017-01-03 11:13:51","Ciudad Autónoma de Buenos Aires","02"
"344624","Comisaría","Femenino","No hay niñas/os","Física","54","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-03 11:20:42","Ciudad Autónoma de Buenos Aires","02"
"344623","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2017-01-03 11:27:15","Ciudad Autónoma de Buenos Aires","02"
"344619","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-03 11:59:16","Ciudad Autónoma de Buenos Aires","02"
"344620","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-03 13:10:12","Ciudad Autónoma de Buenos Aires","02"
"344625","Comisaría","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-03 13:45:49","Ciudad Autónoma de Buenos Aires","02"
"344540","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2017-01-03 15:09:04","Ciudad Autónoma de Buenos Aires","02"
"344626","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2017-01-03 15:18:24","Ciudad Autónoma de Buenos Aires","02"
"344298","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2017-01-03 15:22:28","Ciudad Autónoma de Buenos Aires","02"
