"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"407042","Comisaría","Femenino","Sin datos","Física","56","50 a 59 años","Femenino","1","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2018-10-01 11:28:41","Ciudad Autónoma de Buenos Aires","02"
"407043","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2018-10-01 11:37:37","Ciudad Autónoma de Buenos Aires","02"
"407044","Comisaría","Femenino","Sin datos","Psicológica","18","18 a 29 años","Femenino","1","1","Masculino","Pareja de la madre/padre","Llamante solicitó información y/o orientación","2018-10-01 11:52:11","Ciudad Autónoma de Buenos Aires","02"
"407045","Comisaría","Femenino","Madre","Física","26","18 a 29 años","Femenino","3","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2018-10-01 12:08:46","Ciudad Autónoma de Buenos Aires","02"
"407050","Víctima","Femenino","Madre","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-01 12:23:52","Ciudad Autónoma de Buenos Aires","02"
"407051","Otra Institución","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-10-01 12:32:13","Ciudad Autónoma de Buenos Aires","02"
"407052","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-10-01 12:41:17","Ciudad Autónoma de Buenos Aires","02"
"407053","Otro sobre un caso que no es violencia familiar","Masculino","Padre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-01 12:56:08","Ciudad Autónoma de Buenos Aires","02"
"405910","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-01 13:07:44","Ciudad Autónoma de Buenos Aires","02"
"159214","Comisaría","Femenino","Madre","Física","33","30 a 39 años","Femenino","7","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-10-01 13:17:14","Ciudad Autónoma de Buenos Aires","02"
"405910","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-01 13:28:17","Ciudad Autónoma de Buenos Aires","02"
"407054","Comisaría","Masculino","Otro no familiar","Física","34","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-10-01 13:29:42","Ciudad Autónoma de Buenos Aires","02"
"361278","Víctima","Femenino","Sin datos","Física","27","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-10-01 14:31:02","Ciudad Autónoma de Buenos Aires","02"
"407054","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-01 14:34:57","Ciudad Autónoma de Buenos Aires","02"
"407055","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-01 14:47:57","Ciudad Autónoma de Buenos Aires","02"
"407056","Otra Institución","Masculino","Otro no familiar","Física","26","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-01 15:56:12","Ciudad Autónoma de Buenos Aires","02"
"407057","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-01 17:38:40","Ciudad Autónoma de Buenos Aires","02"
"407058","Otra Institución","Femenino","Otro no familiar","Psicológica","25","18 a 29 años","Femenino","1","1","Femenino","Otro no conviviente","No había móviles y/o Equipos para realizar la intervención","2018-10-01 17:44:13","Ciudad Autónoma de Buenos Aires","02"
"407059","Víctima","Femenino","Madre","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-10-01 17:59:36","Ciudad Autónoma de Buenos Aires","02"
"407062","Comisaría","Femenino","Madre","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-10-01 18:22:55","Ciudad Autónoma de Buenos Aires","02"
"348840","Otra Institución","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-10-01 19:10:45","Ciudad Autónoma de Buenos Aires","02"
"407069","Comisaría","Masculino","Otro no familiar","Psicológica","26","18 a 29 años","Femenino","1","1","Masculino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2018-10-01 19:23:59","Ciudad Autónoma de Buenos Aires","02"
"407072","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-01 19:30:33","Ciudad Autónoma de Buenos Aires","02"
"3362","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-10-01 19:32:05","Ciudad Autónoma de Buenos Aires","02"
"407073","Comisaría","Masculino","Otro no familiar","Física","23","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-10-01 19:39:52","Ciudad Autónoma de Buenos Aires","02"
"407056","Otra Institución","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-01 20:39:23","Ciudad Autónoma de Buenos Aires","02"
"407077","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-01 23:15:23","Ciudad Autónoma de Buenos Aires","02"
"407078","Comisaría","Masculino","Otro no familiar","Física","17","12 a 17 años","Masculino","1","1","Masculino","Padre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-01 23:30:54","Ciudad Autónoma de Buenos Aires","02"
"407080","Víctima","Femenino","Otro familiar","Económica y física","53","50 a 59 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-10-02 00:43:10","Ciudad Autónoma de Buenos Aires","02"
"407056","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-02 01:15:12","Ciudad Autónoma de Buenos Aires","02"
"407081","Otro sobre un caso que no es violencia familiar","Femenino","Otro familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-02 02:38:46","Ciudad Autónoma de Buenos Aires","02"
"407082","Comisaría","Masculino","Otro no familiar","Física","41","40 a 49 años","Femenino","1","1","Femenino","Otro no conviviente","La víctima no aceptó la intervención de Equipos Móviles","2018-10-02 03:23:52","Ciudad Autónoma de Buenos Aires","02"
"406979","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 09:24:27","Ciudad Autónoma de Buenos Aires","02"
"407082","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 11:31:27","Ciudad Autónoma de Buenos Aires","02"
"407083","Comisaría","Masculino","No hay niñas/os","Física","46","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-10-02 11:57:18","Ciudad Autónoma de Buenos Aires","02"
"407084","Familiar de la víctima","Femenino","Hermana/o","Psicológica","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-02 12:16:33","Ciudad Autónoma de Buenos Aires","02"
"407039","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 12:40:34","Ciudad Autónoma de Buenos Aires","02"
"359906","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-02 12:49:24","Ciudad Autónoma de Buenos Aires","02"
"407085","Comisaría","Masculino","Otro no familiar","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-02 12:51:45","Ciudad Autónoma de Buenos Aires","02"
"407087","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-02 13:12:00","Ciudad Autónoma de Buenos Aires","02"
"407086","Hospital","Femenino","No hay niñas/os","Física","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-10-02 13:38:36","Ciudad Autónoma de Buenos Aires","02"
"407086","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 13:43:50","Ciudad Autónoma de Buenos Aires","02"
"407090","Familiar de la víctima","Masculino","Padre","Física","5","1 a 5 años","Femenino","1","1","Femenino","Otro conviviente","Llamante solicitó información y/o orientación","2018-10-02 15:40:31","Ciudad Autónoma de Buenos Aires","02"
"407039","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 15:50:39","Ciudad Autónoma de Buenos Aires","02"
"407091","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-02 15:56:51","Ciudad Autónoma de Buenos Aires","02"
"407092","Comisaría","Femenino","No hay niñas/os","Psicológica","22","18 a 29 años","Femenino","1","1","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2018-10-02 16:07:26","Ciudad Autónoma de Buenos Aires","02"
"407093","Comisaría","Femenino","No hay niñas/os","Física","21","18 a 29 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-02 16:15:58","Ciudad Autónoma de Buenos Aires","02"
"406960","Familiar de la víctima","Femenino","No hay niñas/os","Física","80","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-10-02 17:12:06","Ciudad Autónoma de Buenos Aires","02"
"407094","Otro Particular","Femenino","Otro no familiar","Psicológica","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-10-02 17:40:34","Ciudad Autónoma de Buenos Aires","02"
"407080","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 17:55:24","Ciudad Autónoma de Buenos Aires","02"
"384603","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-02 18:36:30","Ciudad Autónoma de Buenos Aires","02"
"407096","Víctima","Femenino","No hay niñas/os","Física","52","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-02 19:17:29","Ciudad Autónoma de Buenos Aires","02"
"407097","Familiar de la víctima","Masculino","Padre","Psicológica","5","1 a 5 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-10-02 19:49:53","Ciudad Autónoma de Buenos Aires","02"
"407098","Vecina/o de la víctima","Femenino","Otro no familiar","Física","20","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-02 22:07:18","Ciudad Autónoma de Buenos Aires","02"
"407098","Otro Particular","Femenino","Otro no familiar","Psicológica","20","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-02 22:16:59","Ciudad Autónoma de Buenos Aires","02"
"407099","Comisaría","Femenino","Otro no familiar","Física","22","18 a 29 años","Femenino","2","1","Masculino","Herman@","La víctima no aceptó la intervención de Equipos Móviles","2018-10-02 23:17:23","Ciudad Autónoma de Buenos Aires","02"
"407100","Víctima","Femenino","Madre","Física","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-02 23:38:18","Ciudad Autónoma de Buenos Aires","02"
"92744","Víctima","Femenino","No hay niñas/os","Física","39","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-02 23:43:08","Ciudad Autónoma de Buenos Aires","02"
"407101","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Otro no conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-10-03 00:03:41","Ciudad Autónoma de Buenos Aires","02"
"407102","Víctima","Femenino","Madre","Económica y física","26","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-03 06:32:45","Ciudad Autónoma de Buenos Aires","02"
"407104","Comisaría","Masculino","Otro no familiar","Económica y física","21","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-03 06:54:29","Ciudad Autónoma de Buenos Aires","02"
"407103","Comisaría","Femenino","Otro no familiar","Psicológica","38","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 07:11:37","Ciudad Autónoma de Buenos Aires","02"
"407109","Comisaría","Masculino","Otro no familiar","Psicológica","42","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 07:31:24","Ciudad Autónoma de Buenos Aires","02"
"384838","Víctima","Femenino","Otro familiar","Psicológica","30","30 a 39 años","Femenino","5","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-03 11:36:48","Ciudad Autónoma de Buenos Aires","02"
"343734","Otra Institución","Femenino","Madre","Física y sexual","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Está interviniendo o se deriva a otra institución","2018-10-03 12:28:29","Ciudad Autónoma de Buenos Aires","02"
"407110","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-10-03 12:28:34","Ciudad Autónoma de Buenos Aires","02"
"69390","Otra Institución","Femenino","Otro no familiar","Física y sexual","Sin Datos","Sin Datos","Femenino","10","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 13:09:46","Ciudad Autónoma de Buenos Aires","02"
"167016","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-03 14:01:36","Ciudad Autónoma de Buenos Aires","02"
"167016","Otra Institución","Femenino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-03 14:12:29","Ciudad Autónoma de Buenos Aires","02"
"407111","Familiar de la víctima","Femenino","No hay niñas/os","Física","27","18 a 29 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-03 15:28:14","Ciudad Autónoma de Buenos Aires","02"
"407112","Víctima","Masculino","Padre","Física","37","30 a 39 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-03 16:06:41","Ciudad Autónoma de Buenos Aires","02"
"407113","Víctima","Femenino","No hay niñas/os","Física","57","50 a 59 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-10-03 16:15:08","Ciudad Autónoma de Buenos Aires","02"
"407114","Víctima","Masculino","Padrastro","Física","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-03 16:26:39","Ciudad Autónoma de Buenos Aires","02"
"374130","Víctima","Femenino","No hay niñas/os","Psicológica","76","Más de 60 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-10-03 16:51:55","Ciudad Autónoma de Buenos Aires","02"
"407115","Comisaría","Femenino","Otro no familiar","Económica y física","37","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 17:02:30","Ciudad Autónoma de Buenos Aires","02"
"407116","Víctima","Femenino","Sin datos","Física","40","40 a 49 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-10-03 18:11:24","Ciudad Autónoma de Buenos Aires","02"
"384603","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2018-10-03 18:52:13","Ciudad Autónoma de Buenos Aires","02"
"407117","Comisaría","Masculino","Otro no familiar","Física","20","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 19:13:52","Ciudad Autónoma de Buenos Aires","02"
"407118","Otra Institución","Femenino","Padre","Física","23","18 a 29 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-03 19:29:50","Ciudad Autónoma de Buenos Aires","02"
"195574","Víctima","Femenino","Otro no familiar","Física","19","18 a 29 años","Femenino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-10-03 21:41:43","Ciudad Autónoma de Buenos Aires","02"
"195574","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-03 21:42:58","Ciudad Autónoma de Buenos Aires","02"
"407123","Víctima","Femenino","Madre","Económica","43","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 22:43:15","Ciudad Autónoma de Buenos Aires","02"
"407124","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-10-03 23:23:23","Ciudad Autónoma de Buenos Aires","02"
"407125","Familiar de la víctima","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-10-04 00:31:49","Ciudad Autónoma de Buenos Aires","02"
"407126","Comisaría","Masculino","No hay niñas/os","Psicológica","50","50 a 59 años","Masculino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-10-04 01:07:45","Ciudad Autónoma de Buenos Aires","02"
"407127","Comisaría","Femenino","Otro no familiar","Psicológica","31","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-04 06:15:51","Ciudad Autónoma de Buenos Aires","02"
"407128","Otro Particular","Femenino","Sin datos","Física","13","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-10-04 06:22:09","Ciudad Autónoma de Buenos Aires","02"
"407129","Víctima","Femenino","Madre","Psicológica","24","18 a 29 años","Femenino","4","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-10-04 06:24:04","Ciudad Autónoma de Buenos Aires","02"
"407133","Vecina/o de la víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2018-10-04 06:31:08","Ciudad Autónoma de Buenos Aires","02"
"407132","Comisaría","Masculino","Otro no familiar","Psicológica","41","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-10-04 06:31:14","Ciudad Autónoma de Buenos Aires","02"
"152506","Vecina/o de la víctima","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-04 06:41:43","Ciudad Autónoma de Buenos Aires","02"
"407135","Familiar de la víctima","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-10-04 06:47:10","Ciudad Autónoma de Buenos Aires","02"
"407136","Familiar de la víctima","Femenino","Otro familiar","Física y sexual","39","30 a 39 años","Femenino","2","1","Femenino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-10-04 07:03:12","Ciudad Autónoma de Buenos Aires","02"
"406726","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-04 11:17:59","Ciudad Autónoma de Buenos Aires","02"
"406726","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-10-04 11:20:20","Ciudad Autónoma de Buenos Aires","02"
"406726","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","NS/NC","Ns/Nc","Se planificó intervención para otro momento","2018-10-04 12:34:08","Ciudad Autónoma de Buenos Aires","02"
"84531","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-04 17:25:01","Ciudad Autónoma de Buenos Aires","02"
"405460","Ns/Nc","Masculino","Padre","Física","Sin Datos","Sin Datos","NS/NC","3","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-10-04 18:41:38","Ciudad Autónoma de Buenos Aires","02"
"407149","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-04 18:58:56","Ciudad Autónoma de Buenos Aires","02"
"407150","Vecina/o de la víctima","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Masculino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2018-10-04 19:08:05","Ciudad Autónoma de Buenos Aires","02"
"407151","Comisaría","Masculino","Otro no familiar","Física","20","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-10-04 19:10:49","Ciudad Autónoma de Buenos Aires","02"
"407152","Otro Particular","Femenino","No hay niñas/os","Física","81","Más de 60 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-10-04 19:28:24","Ciudad Autónoma de Buenos Aires","02"
"407153","Víctima","Femenino","No hay niñas/os","Psicológica","81","Más de 60 años","Masculino","2","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-10-04 19:40:55","Ciudad Autónoma de Buenos Aires","02"
"3992","Otro Particular","Femenino","No hay niñas/os","Física","78","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-10-04 20:08:07","Ciudad Autónoma de Buenos Aires","02"
