"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"362852","Comisaría","Masculino","Otro no familiar","Física","29","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-03 07:25:12","Ciudad Autónoma de Buenos Aires","02"
"362853","Comisaría","Masculino","No hay niñas/os","Física","47","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-03 07:51:18","Ciudad Autónoma de Buenos Aires","02"
"362856","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-04-03 10:37:53","Ciudad Autónoma de Buenos Aires","02"
"362854","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-04-03 10:39:12","Ciudad Autónoma de Buenos Aires","02"
"372854","Comisaría","Masculino","Otro no familiar","Psicológica","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-03 12:01:07","Ciudad Autónoma de Buenos Aires","02"
"372855","Familiar de la víctima","Masculino","Hermana/o","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Madre de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-03 13:00:44","Ciudad Autónoma de Buenos Aires","02"
"372856","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-03 13:38:44","Ciudad Autónoma de Buenos Aires","02"
"372857","Otra institución","Femenino","Otro familiar","Física","68","Más de 60 años","Femenino","1","1","Femenino","Otro conviviente de la victima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-03 14:38:00","Ciudad Autónoma de Buenos Aires","02"
"361617","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-03 14:46:29","Ciudad Autónoma de Buenos Aires","02"
"372858","Otro particular","Femenino","Madre","Física","3","1 a 5 años","Masculino","2","1","NS/NC","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-03 16:04:33","Ciudad Autónoma de Buenos Aires","02"
"372859","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-04-03 16:16:00","Ciudad Autónoma de Buenos Aires","02"
"372860","Víctima","Femenino","Madre","Económica y física","31","30 a 39 años","Femenino","5","1","Masculino","Ex espos@/ ex pareja de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-04-03 18:01:27","Ciudad Autónoma de Buenos Aires","02"
"372860","Otro particular","Masculino","Sin datos","Otras","31","30 a 39 años","Femenino","5","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-03 18:11:29","Ciudad Autónoma de Buenos Aires","02"
"372861","Comisaría","Femenino","Otro no familiar","Física","42","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-03 18:38:12","Ciudad Autónoma de Buenos Aires","02"
"372862","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-03 19:41:23","Ciudad Autónoma de Buenos Aires","02"
"372862","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-03 20:44:47","Ciudad Autónoma de Buenos Aires","02"
"372863","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-03 22:41:28","Ciudad Autónoma de Buenos Aires","02"
"372864","Comisaría","Masculino","Otro no familiar","Psicológica","28","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-03 22:52:22","Ciudad Autónoma de Buenos Aires","02"
"372865","Familiar de la víctima","Masculino","No hay niñas/os","Psicológica","68","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-04-04 00:05:43","Ciudad Autónoma de Buenos Aires","02"
"372866","Comisaría","Masculino","Otro no familiar","Psicológica","41","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-04 00:39:17","Ciudad Autónoma de Buenos Aires","02"
"372867","Comisaría","Masculino","Otro no familiar","Física","16","12 a 17 años","Femenino","3","2","Masculino","Otro no conviviente de la victima","Llamante solicitó información y/o orientación","2018-04-04 00:59:32","Ciudad Autónoma de Buenos Aires","02"
"372868","Comisaría","Femenino","Otro no familiar","Física","22","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-04 07:29:41","Ciudad Autónoma de Buenos Aires","02"
"372869","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-04-04 07:44:29","Ciudad Autónoma de Buenos Aires","02"
"372870","Víctima","Femenino","Madre","Psicológica","39","30 a 39 años","Femenino","2","2","Masculino","Otro conviviente de la victima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-04-04 09:28:45","Ciudad Autónoma de Buenos Aires","02"
"372871","Víctima","Femenino","Otro no familiar","Física","7","6 a 11 años","Masculino","5","1","Masculino","Pareja de la madre/padre de la víctima","Llamante solicitó información y/o orientación","2018-04-04 11:46:58","Ciudad Autónoma de Buenos Aires","02"
"372872","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-04 15:00:04","Ciudad Autónoma de Buenos Aires","02"
"372873","Víctima","Femenino","Madre","Psicológica","49","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-04 16:00:24","Ciudad Autónoma de Buenos Aires","02"
"372874","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-04-04 16:09:27","Ciudad Autónoma de Buenos Aires","02"
"372875","Comisaría","Masculino","Otro no familiar","Física","51","50 a 59 años","Femenino","2","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-04-04 16:10:11","Ciudad Autónoma de Buenos Aires","02"
"372876","Comisaría","Masculino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-04 18:39:57","Ciudad Autónoma de Buenos Aires","02"
"372877","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","10","1","Femenino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-04-04 19:35:40","Ciudad Autónoma de Buenos Aires","02"
"362707","Víctima","Femenino","No hay niñas/os","Física","51","50 a 59 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-04 21:38:19","Ciudad Autónoma de Buenos Aires","02"
"372879","Comisaría","Masculino","Otro no familiar","Psicológica","21","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-04 21:46:35","Ciudad Autónoma de Buenos Aires","02"
"372878","Comisaría","Masculino","No hay niñas/os","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-04 22:13:31","Ciudad Autónoma de Buenos Aires","02"
"372880","Comisaría","Masculino","Sin datos","Física","49","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-05 00:24:11","Ciudad Autónoma de Buenos Aires","02"
"372881","Comisaría","Masculino","Otro no familiar","Psicológica","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-05 06:24:16","Ciudad Autónoma de Buenos Aires","02"
"359563","Comisaría","Femenino","Otro no familiar","Física","47","40 a 49 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-04-05 06:29:50","Ciudad Autónoma de Buenos Aires","02"
"372882","Familiar de la víctima","Femenino","No hay niñas/os","Física","85","Más de 60 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-05 07:08:07","Ciudad Autónoma de Buenos Aires","02"
"372883","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Ns/Nc","La víctima no aceptó la intervención de Equipos Móviles","2018-04-05 07:14:43","Ciudad Autónoma de Buenos Aires","02"
"372884","Comisaría","Masculino","No hay niñas/os","Física","49","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-05 07:26:32","Ciudad Autónoma de Buenos Aires","02"
"372885","Otra institución","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-05 12:46:16","Ciudad Autónoma de Buenos Aires","02"
"372886","Comisaría","Femenino","No hay niñas/os","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-04-05 15:33:02","Ciudad Autónoma de Buenos Aires","02"
"372858","Otro particular","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Se planificó intervención para otro momento","2018-04-05 16:18:15","Ciudad Autónoma de Buenos Aires","02"
"372887","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-05 17:43:34","Ciudad Autónoma de Buenos Aires","02"
"362739","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-05 18:27:12","Ciudad Autónoma de Buenos Aires","02"
"361997","Víctima","Femenino","Madre","Física","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-05 18:42:51","Ciudad Autónoma de Buenos Aires","02"
"372888","Familiar de la víctima","Masculino","Padre","Física","36","30 a 39 años","Femenino","2","2","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-04-05 22:16:46","Ciudad Autónoma de Buenos Aires","02"
"372889","Comisaría","Femenino","Sin datos","Física","31","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-05 22:21:16","Ciudad Autónoma de Buenos Aires","02"
"119229","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-05 23:01:55","Ciudad Autónoma de Buenos Aires","02"
"372890","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-05 23:13:48","Ciudad Autónoma de Buenos Aires","02"
"372882","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-04-06 06:35:37","Ciudad Autónoma de Buenos Aires","02"
"361766","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-04-06 06:45:56","Ciudad Autónoma de Buenos Aires","02"
"372892","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-04-06 06:56:25","Ciudad Autónoma de Buenos Aires","02"
"372893","Hospital","Femenino","No hay niñas/os","Física","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-06 09:42:16","Ciudad Autónoma de Buenos Aires","02"
"372894","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Masculino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-04-06 09:48:20","Ciudad Autónoma de Buenos Aires","02"
"372895","Víctima","Femenino","No hay niñas/os","Psicológica","72","Más de 60 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-06 10:54:36","Ciudad Autónoma de Buenos Aires","02"
"372896","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-04-06 12:50:18","Ciudad Autónoma de Buenos Aires","02"
"372897","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-04-06 13:45:43","Ciudad Autónoma de Buenos Aires","02"
"372898","Víctima","Femenino","Madre","Psicológica","42","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-04-06 14:56:00","Ciudad Autónoma de Buenos Aires","02"
"372899","Familiar de la víctima","Femenino","Otro familiar","Física","2","1 a 5 años","Femenino","4","2","NS/NC","Padre de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-06 15:13:51","Ciudad Autónoma de Buenos Aires","02"
"372858","Otra institución","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-04-06 17:23:50","Ciudad Autónoma de Buenos Aires","02"
"372901","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-04-06 17:32:29","Ciudad Autónoma de Buenos Aires","02"
"372902","Familiar de la víctima","Masculino","Padre","Física","Sin Datos","Sin Datos","Masculino","3","1","Femenino","Madre de la víctima","Llamante solicitó información y/o orientación","2018-04-06 17:54:07","Ciudad Autónoma de Buenos Aires","02"
"219900","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-06 18:37:13","Ciudad Autónoma de Buenos Aires","02"
"219900","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-06 19:46:27","Ciudad Autónoma de Buenos Aires","02"
"233690","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-06 23:44:46","Ciudad Autónoma de Buenos Aires","02"
"372903","Otro particular","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-04-07 00:07:16","Ciudad Autónoma de Buenos Aires","02"
"181148","Familiar de la víctima","Femenino","Madre","Sexual","11","6 a 11 años","Femenino","2","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2018-04-07 00:48:32","Ciudad Autónoma de Buenos Aires","02"
"372904","Víctima","Masculino","Padre","Psicológica","37","30 a 39 años","Masculino","1","1","Femenino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-07 00:51:06","Ciudad Autónoma de Buenos Aires","02"
"372905","Comisaría","Femenino","Otro no familiar","Psicológica","26","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-07 00:57:50","Ciudad Autónoma de Buenos Aires","02"
"236074","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-07 01:00:06","Ciudad Autónoma de Buenos Aires","02"
"372906","Comisaría","Femenino","Otro no familiar","Física","54","50 a 59 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-07 01:36:31","Ciudad Autónoma de Buenos Aires","02"
"372907","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-07 01:46:13","Ciudad Autónoma de Buenos Aires","02"
"372908","Comisaría","Femenino","Otro no familiar","Física","14","12 a 17 años","Masculino","2","1","Masculino","Padre de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-07 08:06:35","Ciudad Autónoma de Buenos Aires","02"
"372909","Comisaría","Femenino","Otro no familiar","Física","42","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-04-07 09:11:33","Ciudad Autónoma de Buenos Aires","02"
"372910","Comisaría","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","3","1","Femenino","Otro no conviviente de la victima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-04-07 10:14:55","Ciudad Autónoma de Buenos Aires","02"
"372911","Comisaría","Femenino","No hay niñas/os","Física","27","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-04-07 11:20:47","Ciudad Autónoma de Buenos Aires","02"
"372912","Vecina/o de la víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","No había móviles y/o Equipos para realizar la intervención","2018-04-07 14:28:02","Ciudad Autónoma de Buenos Aires","02"
"372913","Víctima","Femenino","Madre","Psicológica","44","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-04-07 14:31:49","Ciudad Autónoma de Buenos Aires","02"
"372914","Víctima","Femenino","Madre","Psicológica","36","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-04-07 15:21:53","Ciudad Autónoma de Buenos Aires","02"
"372916","Comisaría","Femenino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","1","Femenino","Madre de la víctima","Llamante solicitó información y/o orientación","2018-04-07 16:38:50","Ciudad Autónoma de Buenos Aires","02"
