"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"408373","Otra Institución","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2018-11-01 13:36:08","Ciudad Autónoma de Buenos Aires","02"
"408374","Familiar de la víctima","Femenino","Madre","Física","13","12 a 17 años","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-01 13:37:19","Ciudad Autónoma de Buenos Aires","02"
"408375","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-01 13:43:04","Ciudad Autónoma de Buenos Aires","02"
"408364","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-01 14:41:50","Ciudad Autónoma de Buenos Aires","02"
"408376","Víctima","Femenino","Otro familiar","Psicológica","32","30 a 39 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-11-01 14:49:41","Ciudad Autónoma de Buenos Aires","02"
"408377","Familiar de la víctima","Femenino","Otro familiar","Física","3","1 a 5 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-01 15:22:56","Ciudad Autónoma de Buenos Aires","02"
"408378","Hospital","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-01 17:21:14","Ciudad Autónoma de Buenos Aires","02"
"408379","Vecina/o de la víctima","Femenino","Otro no familiar","Física","45","40 a 49 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-01 17:44:53","Ciudad Autónoma de Buenos Aires","02"
"408380","Vecina/o de la víctima","Masculino","No hay niñas/os","Física","85","Más de 60 años","Masculino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-01 18:35:18","Ciudad Autónoma de Buenos Aires","02"
"408381","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Masculino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-11-01 19:31:10","Ciudad Autónoma de Buenos Aires","02"
"408373","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-01 19:46:05","Ciudad Autónoma de Buenos Aires","02"
"408382","Víctima","Femenino","No hay niñas/os","Psicológica","24","18 a 29 años","Femenino","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-11-01 19:50:07","Ciudad Autónoma de Buenos Aires","02"
"408383","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-11-01 23:13:12","Ciudad Autónoma de Buenos Aires","02"
"408325","Otro Particular","Femenino","Otro no familiar","Física","16","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-11-02 00:16:49","Ciudad Autónoma de Buenos Aires","02"
"408385","Comisaría","Masculino","No hay niñas/os","Física","23","18 a 29 años","Masculino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-02 00:53:34","Ciudad Autónoma de Buenos Aires","02"
"408386","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Masculino","2","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-11-02 01:14:12","Ciudad Autónoma de Buenos Aires","02"
"408387","Víctima","Femenino","Madre","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-11-02 07:03:38","Ciudad Autónoma de Buenos Aires","02"
"408389","Vecina/o de la víctima","Femenino","Sin datos","Física","5","1 a 5 años","Femenino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-02 07:23:18","Ciudad Autónoma de Buenos Aires","02"
"408388","Víctima","Femenino","No hay niñas/os","Psicológica","78","Más de 60 años","Femenino","1","1","Femenino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-11-02 07:23:22","Ciudad Autónoma de Buenos Aires","02"
"408390","Otra Institución","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-02 09:56:37","Ciudad Autónoma de Buenos Aires","02"
"408364","Otra Institución","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","NS/NC","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-11-02 10:35:38","Ciudad Autónoma de Buenos Aires","02"
"408391","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-02 11:03:07","Ciudad Autónoma de Buenos Aires","02"
"408392","Hospital","Femenino","Otro no familiar","Psicológica","23","18 a 29 años","Femenino","4","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-02 11:04:27","Ciudad Autónoma de Buenos Aires","02"
"408393","Comisaría","Femenino","Otro no familiar","Física","36","30 a 39 años","Femenino","1","1","Femenino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2018-11-02 11:46:59","Ciudad Autónoma de Buenos Aires","02"
"408373","Otra Institución","Masculino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2018-11-02 11:54:02","Ciudad Autónoma de Buenos Aires","02"
"408325","Otra Institución","Femenino","Otro no familiar","Física","16","12 a 17 años","Femenino","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-11-02 12:12:18","Ciudad Autónoma de Buenos Aires","02"
"408352","Comisaría","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-02 12:17:21","Ciudad Autónoma de Buenos Aires","02"
"408394","Otro Particular","Femenino","No hay niñas/os","Física","45","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-02 13:27:46","Ciudad Autónoma de Buenos Aires","02"
"408395","Víctima","Femenino","Sin datos","Física","15","12 a 17 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-02 13:51:11","Ciudad Autónoma de Buenos Aires","02"
"408395","Otro Particular","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-02 13:56:13","Ciudad Autónoma de Buenos Aires","02"
"408401","Otro Particular","Femenino","No hay niñas/os","Psicológica","88","Más de 60 años","Femenino","1","1","Masculino","Hij@","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-02 15:15:25","Ciudad Autónoma de Buenos Aires","02"
"405143","Otra Institución","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-02 15:28:23","Ciudad Autónoma de Buenos Aires","02"
"408402","Vecina/o de la víctima","Femenino","Otro no familiar","Física","5","1 a 5 años","Femenino","1","1","Masculino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-02 15:34:43","Ciudad Autónoma de Buenos Aires","02"
"408373","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-02 15:35:50","Ciudad Autónoma de Buenos Aires","02"
"406450","Otro sobre un caso que no es violencia familiar","Femenino","Otro familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-02 17:05:17","Ciudad Autónoma de Buenos Aires","02"
"408408","Comisaría","Femenino","No hay niñas/os","Física","47","40 a 49 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-11-02 17:12:42","Ciudad Autónoma de Buenos Aires","02"
"408406","Ns/Nc","Femenino","Madre","Física","40","40 a 49 años","Femenino","0","1","Masculino","Ns/Nc","Se planificó intervención para otro momento","2018-11-02 17:20:13","Ciudad Autónoma de Buenos Aires","02"
"360377","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","5","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-11-02 18:16:52","Ciudad Autónoma de Buenos Aires","02"
"408410","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Otro conviviente","Llamante solicitó información y/o orientación","2018-11-02 19:06:40","Ciudad Autónoma de Buenos Aires","02"
"408411","Familiar de la víctima","Femenino","No hay niñas/os","Económica y física","72","Más de 60 años","Femenino","1","2","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-11-02 19:45:10","Ciudad Autónoma de Buenos Aires","02"
"408412","Víctima","Femenino","Madre","Física","53","50 a 59 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-02 23:31:36","Ciudad Autónoma de Buenos Aires","02"
"408422","Otro Particular","Femenino","Otro no familiar","Física","28","18 a 29 años","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-03 00:58:33","Ciudad Autónoma de Buenos Aires","02"
"408423","Comisaría","Masculino","No hay niñas/os","Física","22","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-11-03 01:11:36","Ciudad Autónoma de Buenos Aires","02"
"4075","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-11-03 01:16:24","Ciudad Autónoma de Buenos Aires","02"
"408424","Otro sobre un caso que no es violencia familiar","Femenino","Padre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-03 01:49:45","Ciudad Autónoma de Buenos Aires","02"
"408429","Víctima","Femenino","Madre","Física","45","40 a 49 años","Femenino","1","1","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-11-03 03:37:51","Ciudad Autónoma de Buenos Aires","02"
"408430","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Está interviniendo o se deriva a otra institución","2018-11-03 07:32:15","Ciudad Autónoma de Buenos Aires","02"
"4075","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-11-03 07:35:44","Ciudad Autónoma de Buenos Aires","02"
"408434","Familiar de la víctima","Femenino","Otro familiar","Psicológica","2","1 a 5 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2018-11-03 09:47:40","Ciudad Autónoma de Buenos Aires","02"
"408430","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-03 11:18:51","Ciudad Autónoma de Buenos Aires","02"
"408446","Comisaría","Masculino","No hay niñas/os","Psicológica","19","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-11-03 12:07:10","Ciudad Autónoma de Buenos Aires","02"
"408452","Víctima","Femenino","No hay niñas/os","Psicológica","64","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-11-03 13:41:33","Ciudad Autónoma de Buenos Aires","02"
"408406","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-03 14:04:12","Ciudad Autónoma de Buenos Aires","02"
"408456","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-03 15:14:06","Ciudad Autónoma de Buenos Aires","02"
"408457","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-11-03 15:20:12","Ciudad Autónoma de Buenos Aires","02"
"408458","Víctima","Femenino","Sin datos","Física","27","18 a 29 años","Femenino","1","2","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-03 15:56:34","Ciudad Autónoma de Buenos Aires","02"
"408459","Víctima","Femenino","Hermana/o","Física","20","18 a 29 años","Femenino","4","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-03 16:12:56","Ciudad Autónoma de Buenos Aires","02"
"408461","Familiar de la víctima","Masculino","Otro no familiar","Física","55","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-03 16:46:34","Ciudad Autónoma de Buenos Aires","02"
"408462","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-11-03 17:39:03","Ciudad Autónoma de Buenos Aires","02"
"408462","Comisaría","Femenino","Sin datos","Física","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-11-03 17:51:32","Ciudad Autónoma de Buenos Aires","02"
"408471","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","90","Más de 60 años","Masculino","1","4","NS/NC","Hij@","Está interviniendo o se deriva a otra institución","2018-11-03 19:01:24","Ciudad Autónoma de Buenos Aires","02"
"408472","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-03 19:08:22","Ciudad Autónoma de Buenos Aires","02"
"408473","Comisaría","Masculino","Otro no familiar","Física","2","1 a 5 años","Masculino","2","1","Masculino","Padre","No había móviles y/o Equipos para realizar la intervención","2018-11-03 19:29:39","Ciudad Autónoma de Buenos Aires","02"
"408474","Familiar de la víctima","Femenino","Hermana/o","Física","15","12 a 17 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-03 19:42:50","Ciudad Autónoma de Buenos Aires","02"
"408475","Comisaría","Femenino","Otro no familiar","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-11-03 20:50:10","Ciudad Autónoma de Buenos Aires","02"
"408476","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","3","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-03 21:23:34","Ciudad Autónoma de Buenos Aires","02"
"408477","Comisaría","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-03 22:56:05","Ciudad Autónoma de Buenos Aires","02"
"408479","Comisaría","Femenino","No hay niñas/os","Física","51","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-04 00:47:29","Ciudad Autónoma de Buenos Aires","02"
"408481","Víctima","Femenino","No hay niñas/os","Física","72","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-04 03:57:31","Ciudad Autónoma de Buenos Aires","02"
"408482","Comisaría","Femenino","Otro no familiar","Psicológica","36","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-04 04:11:52","Ciudad Autónoma de Buenos Aires","02"
"408485","Comisaría","Masculino","Otro no familiar","Física","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-11-04 07:35:40","Ciudad Autónoma de Buenos Aires","02"
"408487","Comisaría","Femenino","Otro no familiar","Física","41","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-11-04 08:00:20","Ciudad Autónoma de Buenos Aires","02"
"408496","Víctima","Femenino","Madre","Económica","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-11-04 11:49:55","Ciudad Autónoma de Buenos Aires","02"
"408498","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-04 12:15:25","Ciudad Autónoma de Buenos Aires","02"
"408501","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-11-04 13:11:08","Ciudad Autónoma de Buenos Aires","02"
"408500","Comisaría","Femenino","Otro no familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-11-04 13:13:25","Ciudad Autónoma de Buenos Aires","02"
"408504","Hospital","Femenino","Otro no familiar","Física y sexual","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-11-04 13:49:06","Ciudad Autónoma de Buenos Aires","02"
"408507","Comisaría","Femenino","No hay niñas/os","Física","18","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-11-04 14:47:39","Ciudad Autónoma de Buenos Aires","02"
"408504","Comisaría","Masculino","Otro no familiar","Física y sexual","28","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-04 17:13:00","Ciudad Autónoma de Buenos Aires","02"
"408520","Comisaría","Masculino","Otro no familiar","Física","29","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-04 18:32:43","Ciudad Autónoma de Buenos Aires","02"
"408528","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-11-04 19:32:31","Ciudad Autónoma de Buenos Aires","02"
"408530","Comisaría","Femenino","Otro no familiar","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-11-04 20:05:36","Ciudad Autónoma de Buenos Aires","02"
"408462","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-04 21:51:08","Ciudad Autónoma de Buenos Aires","02"
"408531","Comisaría","Femenino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","Se planificó intervención para otro momento","2018-11-04 22:27:41","Ciudad Autónoma de Buenos Aires","02"
"408504","Otra Institución","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-05 01:00:21","Ciudad Autónoma de Buenos Aires","02"
"408532","Familiar de la víctima","Masculino","Padre","Física","12","12 a 17 años","Femenino","2","1","Femenino","Madre","No había móviles y/o Equipos para realizar la intervención","2018-11-05 01:57:49","Ciudad Autónoma de Buenos Aires","02"
"408532","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-05 02:03:41","Ciudad Autónoma de Buenos Aires","02"
"408532","Familiar de la víctima","Masculino","Padre","Física","12","12 a 17 años","Femenino","2","1","Femenino","Madre","No había móviles y/o Equipos para realizar la intervención","2018-11-05 02:12:04","Ciudad Autónoma de Buenos Aires","02"
"408533","Comisaría","Masculino","Otro no familiar","Psicológica","35","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-11-05 02:53:27","Ciudad Autónoma de Buenos Aires","02"
"408532","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-05 03:05:59","Ciudad Autónoma de Buenos Aires","02"
"408534","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-11-05 07:36:40","Ciudad Autónoma de Buenos Aires","02"
"408535","Comisaría","Masculino","No hay niñas/os","Física","33","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-11-05 07:51:00","Ciudad Autónoma de Buenos Aires","02"
"408536","Comisaría","Femenino","No hay niñas/os","Física","37","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-11-05 08:06:41","Ciudad Autónoma de Buenos Aires","02"
"407315","Otra Institución","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-11-05 09:17:18","Ciudad Autónoma de Buenos Aires","02"
"408540","Comisaría","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-05 09:55:35","Ciudad Autónoma de Buenos Aires","02"
"408485","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-05 10:02:23","Ciudad Autónoma de Buenos Aires","02"
"408485","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-11-05 10:19:44","Ciudad Autónoma de Buenos Aires","02"
