"caso_id","llamante_quien_llama","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"361869","Comisaría","Femenino","Otro no familiar","Física","21","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-01 23:52:39","Ciudad Autónoma de Buenos Aires","02"
"361870","Comisaría","Masculino","Otro no familiar","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-02 00:17:29","Ciudad Autónoma de Buenos Aires","02"
"361871","Comisaría","Masculino","No hay niñas/os","Física","53","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-02 07:06:14","Ciudad Autónoma de Buenos Aires","02"
"361872","Víctima","Femenino","Madre","Física","36","30 a 39 años","Femenino","5","1","Masculino","Ex espos@/ ex pareja de la víctima","Se planificó intervención para otro momento","2018-02-02 07:08:34","Ciudad Autónoma de Buenos Aires","02"
"347752","Otro sobre un caso que no es violencia familiar","Femenino","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-02-02 07:15:01","Ciudad Autónoma de Buenos Aires","02"
"361873","Comisaría","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","Está interviniendo o se deriva a otra institución","2018-02-02 07:29:39","Ciudad Autónoma de Buenos Aires","02"
"361872","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-02 09:04:39","Ciudad Autónoma de Buenos Aires","02"
"361874","Vecina/o de la víctima","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Otro no conviviente de la victima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-02-02 09:44:28","Ciudad Autónoma de Buenos Aires","02"
"361875","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","4","1","Masculino","Ex espos@/ ex pareja de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-02 11:44:56","Ciudad Autónoma de Buenos Aires","02"
"361876","Víctima","Femenino","Madre","Otras","52","50 a 59 años","Femenino","7","1","Masculino","Otro no conviviente de la victima","Llamante solicitó información y/o orientación","2018-02-02 12:09:54","Ciudad Autónoma de Buenos Aires","02"
"361877","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-02-02 12:23:19","Ciudad Autónoma de Buenos Aires","02"
"361878","Víctima","Femenino","Madre","Psicológica","43","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-02 16:02:52","Ciudad Autónoma de Buenos Aires","02"
"361880","Víctima","Femenino","Madre","Física","32","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-02-02 16:35:04","Ciudad Autónoma de Buenos Aires","02"
"361881","Familiar de la víctima","Femenino","Otro familiar","Física","3","1 a 5 años","Masculino","1","1","Femenino","Madre de la víctima","Llamante solicitó información y/o orientación","2018-02-02 19:06:23","Ciudad Autónoma de Buenos Aires","02"
"361882","Otro sobre un caso que no es violencia familiar","Masculino","Padre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-02-02 19:18:37","Ciudad Autónoma de Buenos Aires","02"
"187373","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-02-02 19:29:14","Ciudad Autónoma de Buenos Aires","02"
"102411","Familiar de la víctima","Femenino","Otro no familiar","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-02-02 23:59:21","Ciudad Autónoma de Buenos Aires","02"
"361883","Hospital","Femenino","No hay niñas/os","Económica y física","80","Más de 60 años","Femenino","2","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-02-03 00:10:31","Ciudad Autónoma de Buenos Aires","02"
"361884","Comisaría","Femenino","No hay niñas/os","Física","75","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-02-03 00:53:14","Ciudad Autónoma de Buenos Aires","02"
"361885","Comisaría","Masculino","No hay niñas/os","Física","80","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-03 01:09:41","Ciudad Autónoma de Buenos Aires","02"
"361886","Comisaría","Masculino","Otro no familiar","Física","14","12 a 17 años","Masculino","1","1","Femenino","Madre de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-02-03 01:13:49","Ciudad Autónoma de Buenos Aires","02"
"361887","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-02-03 01:22:24","Ciudad Autónoma de Buenos Aires","02"
"361888","Comisaría","Masculino","Otro no familiar","Física","31","30 a 39 años","Femenino","1","1","Masculino","Herman@ de la victima","No había móviles y/o Equipos para realizar la intervención","2018-02-03 01:40:01","Ciudad Autónoma de Buenos Aires","02"
"361889","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-03 02:07:19","Ciudad Autónoma de Buenos Aires","02"
"361890","Comisaría","Masculino","No hay niñas/os","Física","19","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No había móviles y/o Equipos para realizar la intervención","2018-02-03 02:19:51","Ciudad Autónoma de Buenos Aires","02"
"361891","Comisaría","Masculino","No hay niñas/os","Física","20","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-03 02:31:51","Ciudad Autónoma de Buenos Aires","02"
"361892","Comisaría","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-03 08:01:25","Ciudad Autónoma de Buenos Aires","02"
"361893","Comisaría","Femenino","No hay niñas/os","Física","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-03 08:17:18","Ciudad Autónoma de Buenos Aires","02"
"361894","Víctima","Femenino","No hay niñas/os","Psicológica","81","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Se planificó intervención para otro momento","2018-02-03 11:07:20","Ciudad Autónoma de Buenos Aires","02"
"361895","Víctima","Femenino","Sin datos","Física","46","40 a 49 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2018-02-03 11:37:32","Ciudad Autónoma de Buenos Aires","02"
"361896","Familiar de la víctima","Femenino","Madre","Física","5","1 a 5 años","Femenino","1","1","Masculino","Padre de la víctima","Llamante solicitó información y/o orientación","2018-02-03 12:59:05","Ciudad Autónoma de Buenos Aires","02"
"361897","Otra institución","Masculino","Otro no familiar","Física","22","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-03 13:00:26","Ciudad Autónoma de Buenos Aires","02"
"361898","Comisaría","Femenino","Otro no familiar","Psicológica","41","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-03 13:41:59","Ciudad Autónoma de Buenos Aires","02"
"361897","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-03 13:51:21","Ciudad Autónoma de Buenos Aires","02"
"361899","Comisaría","Masculino","Sin datos","Física","21","18 a 29 años","Femenino","1","1","Masculino","Herman@ de la victima","Llamante solicitó información y/o orientación","2018-02-03 14:10:45","Ciudad Autónoma de Buenos Aires","02"
"361900","Vecina/o de la víctima","Femenino","Otro no familiar","Física","12","12 a 17 años","Femenino","1","1","Femenino","Madre de la víctima","Llamante solicitó información y/o orientación","2018-02-03 16:06:59","Ciudad Autónoma de Buenos Aires","02"
"142469","Vecina/o de la víctima","Femenino","Otro no familiar","Física","12","12 a 17 años","Femenino","1","1","Femenino","Madre de la víctima","Llamante solicitó información y/o orientación","2018-02-03 16:12:05","Ciudad Autónoma de Buenos Aires","02"
"361389","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-03 16:20:05","Ciudad Autónoma de Buenos Aires","02"
"361900","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-03 16:22:17","Ciudad Autónoma de Buenos Aires","02"
"142469","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-03 16:24:14","Ciudad Autónoma de Buenos Aires","02"
"361901","Comisaría","Femenino","No hay niñas/os","Física","48","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-03 17:10:09","Ciudad Autónoma de Buenos Aires","02"
"361902","Comisaría","Femenino","Sin datos","Física","56","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-02-03 17:40:55","Ciudad Autónoma de Buenos Aires","02"
"361903","Hospital","Femenino","Otro no familiar","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-03 18:00:41","Ciudad Autónoma de Buenos Aires","02"
"361904","Comisaría","Femenino","No hay niñas/os","Física","38","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-03 19:44:42","Ciudad Autónoma de Buenos Aires","02"
"361905","Comisaría","Femenino","No hay niñas/os","Física","31","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-03 23:56:34","Ciudad Autónoma de Buenos Aires","02"
"361906","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","4","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-04 01:14:54","Ciudad Autónoma de Buenos Aires","02"
"102541","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-04 01:39:53","Ciudad Autónoma de Buenos Aires","02"
"361875","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Se planificó intervención para otro momento","2018-02-04 01:43:41","Ciudad Autónoma de Buenos Aires","02"
"361907","Comisaría","Masculino","No hay niñas/os","Física","36","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2018-02-04 04:32:18","Ciudad Autónoma de Buenos Aires","02"
"361908","Vecina/o de la víctima","Femenino","No hay niñas/os","Física","80","Más de 60 años","Femenino","1","1","Femenino","Hij@","Está interviniendo o se deriva a otra institución","2018-02-04 04:44:16","Ciudad Autónoma de Buenos Aires","02"
"361909","Comisaría","Masculino","Otro no familiar","Física","22","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-04 05:13:32","Ciudad Autónoma de Buenos Aires","02"
"361910","Vecina/o de la víctima","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Está interviniendo o se deriva a otra institución","2018-02-04 07:30:38","Ciudad Autónoma de Buenos Aires","02"
"134012","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-04 10:16:27","Ciudad Autónoma de Buenos Aires","02"
"211838","Comisaría","Masculino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-04 10:22:11","Ciudad Autónoma de Buenos Aires","02"
"361911","Comisaría","Masculino","No hay niñas/os","Física","29","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-04 11:29:29","Ciudad Autónoma de Buenos Aires","02"
"361912","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-04 14:16:59","Ciudad Autónoma de Buenos Aires","02"
"361913","Otro particular","Masculino","No hay niñas/os","Física","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-02-04 16:57:17","Ciudad Autónoma de Buenos Aires","02"
"361914","Comisaría","Femenino","No hay niñas/os","Física","43","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-04 19:27:10","Ciudad Autónoma de Buenos Aires","02"
"361915","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-02-04 21:47:18","Ciudad Autónoma de Buenos Aires","02"
"344442","Otro sobre un caso que no es violencia familiar","Femenino","Madre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-02-04 21:54:36","Ciudad Autónoma de Buenos Aires","02"
"361916","Comisaría","Femenino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-04 21:57:02","Ciudad Autónoma de Buenos Aires","02"
"361917","Víctima","Femenino","Madre","Física","25","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-04 22:07:45","Ciudad Autónoma de Buenos Aires","02"
"278966","Víctima","Femenino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-02-04 23:00:08","Ciudad Autónoma de Buenos Aires","02"
"191263","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-02-05 00:40:08","Ciudad Autónoma de Buenos Aires","02"
"361918","Vecina/o de la víctima","Masculino","Sin datos","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-02-05 00:40:58","Ciudad Autónoma de Buenos Aires","02"
"361917","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-05 01:17:56","Ciudad Autónoma de Buenos Aires","02"
"361920","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Femenino","2","1","Masculino","Herman@ de la victima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-05 01:27:05","Ciudad Autónoma de Buenos Aires","02"
"361921","Comisaría","Femenino","Otro no familiar","Física","38","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-05 06:23:54","Ciudad Autónoma de Buenos Aires","02"
"361922","Otra institución","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","2","Femenino","Herman@ de la victima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-05 06:35:43","Ciudad Autónoma de Buenos Aires","02"
"361923","Otro particular","Masculino","Otro no familiar","Física","34","30 a 39 años","Femenino","3","1","Masculino","Otro no conviviente de la victima","Llamante solicitó información y/o orientación","2018-02-05 06:56:46","Ciudad Autónoma de Buenos Aires","02"
"289830","Comisaría","Masculino","No hay niñas/os","Física","77","Más de 60 años","Femenino","2","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-02-05 07:02:47","Ciudad Autónoma de Buenos Aires","02"
"361740","Comisaría","Femenino","No hay niñas/os","Física","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Está interviniendo o se deriva a otra institución","2018-02-05 07:33:06","Ciudad Autónoma de Buenos Aires","02"
"361924","Comisaría","Masculino","Otro no familiar","Física","34","30 a 39 años","Femenino","5","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-05 07:47:13","Ciudad Autónoma de Buenos Aires","02"
"361847","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","La víctima no aceptó la intervención de Equipos Móviles","2018-02-05 10:08:48","Ciudad Autónoma de Buenos Aires","02"
"361925","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-05 10:16:12","Ciudad Autónoma de Buenos Aires","02"
"361926","Víctima","Femenino","Madre","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-05 10:37:01","Ciudad Autónoma de Buenos Aires","02"
"361927","Comisaría","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-05 10:37:49","Ciudad Autónoma de Buenos Aires","02"
"361897","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-02-05 10:42:04","Ciudad Autónoma de Buenos Aires","02"
"361928","Otro sobre un caso que no es violencia familiar","Femenino","Otro no familiar","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2018-02-05 11:04:10","Ciudad Autónoma de Buenos Aires","02"
"343481","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-05 11:30:07","Ciudad Autónoma de Buenos Aires","02"
"361929","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-05 12:33:38","Ciudad Autónoma de Buenos Aires","02"
"361930","Víctima","Masculino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Masculino","Espos@/compañer@ actual de la víctima","Llamante solicitó información y/o orientación","2018-02-05 13:13:09","Ciudad Autónoma de Buenos Aires","02"
"361848","Víctima","Femenino","Otro familiar","Psicológica","84","Más de 60 años","Femenino","1","1","Femenino","Hij@","Está interviniendo o se deriva a otra institución","2018-02-05 15:41:33","Ciudad Autónoma de Buenos Aires","02"
"361931","Comisaría","Femenino","No hay niñas/os","Psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/ ex pareja de la víctima","Llamante solicitó información y/o orientación","2018-02-05 16:26:43","Ciudad Autónoma de Buenos Aires","02"
